date,r2y_liq,r3y_liq,r4y_liq,r5y_liq,r6y_liq,r7y_liq,r8y_liq,r9y_liq,r10y_liq,r11y_liq
2/28/2007,0.274689586,0.235868957,0.207218822,0.185154699,0.168437095,0.156032119,0.146947157,0.140311451,0.13541718,0.131714756
3/1/2007,0.240218823,0.20626979,0.181214956,0.161919658,0.147299944,0.136451667,0.128506776,0.122703784,0.118423694,0.115185887
3/2/2007,0.267396411,0.229606493,0.201717036,0.180238729,0.163964988,0.151889372,0.143045621,0.136586097,0.131821772,0.128217649
3/5/2007,0.257540075,0.221143108,0.194281667,0.173595059,0.157921174,0.14629067,0.137772904,0.13155148,0.12696277,0.123491497
3/6/2007,0.255412912,0.219316567,0.19267699,0.172161244,0.156616818,0.145082376,0.136634963,0.130464925,0.125914115,0.122471513
3/7/2007,0.264502259,0.227121358,0.199533762,0.178287924,0.162190321,0.150245405,0.141497374,0.135107764,0.130395005,0.126829892
3/8/2007,0.27106875,0.232759837,0.204487355,0.182714072,0.166216832,0.153975373,0.145010165,0.138461928,0.133632171,0.129978551
3/9/2007,0.278110867,0.238806724,0.209799749,0.187460815,0.170534992,0.157975512,0.148777396,0.142059042,0.137103812,0.133355274
3/12/2007,0.280489089,0.240848842,0.211593819,0.189063857,0.171993296,0.159326415,0.150049643,0.143273837,0.138276234,0.134495641
3/13/2007,0.27065915,0.232408124,0.204178363,0.182437981,0.165965669,0.153742708,0.144791047,0.138252704,0.133430245,0.129782146
3/14/2007,0.270141651,0.231963761,0.203787975,0.18208916,0.165648343,0.153448752,0.144514207,0.137988366,0.133175127,0.129534003
3/15/2007,0.263416618,0.226189146,0.198714782,0.177556147,0.161524616,0.149628727,0.140916602,0.134553219,0.129859803,0.126309323
3/16/2007,0.257959951,0.221503645,0.194598411,0.173878077,0.158178638,0.146529173,0.137997519,0.131765953,0.127169761,0.123692829
3/19/2007,0.280288642,0.240676724,0.211442607,0.188928746,0.171870384,0.159212555,0.149942412,0.143171449,0.138177417,0.134399526
3/20/2007,0.281226726,0.241482232,0.212150273,0.189561062,0.172445608,0.159745415,0.150444247,0.143650622,0.138639876,0.134849341
3/21/2007,0.262276835,0.225210443,0.197854958,0.176787876,0.160825711,0.148981295,0.140306867,0.133971017,0.12929791,0.125762792
3/22/2007,0.277048156,0.237894201,0.208998067,0.186744495,0.169883348,0.157371859,0.148208891,0.141516209,0.136579914,0.1328457
3/23/2007,0.248773943,0.213615853,0.187668721,0.167686242,0.152545864,0.141311238,0.133083399,0.127073739,0.122641219,0.119288101
3/26/2007,0.266108393,0.228500505,0.200745388,0.17937054,0.163175187,0.151157738,0.142356587,0.135928177,0.131186801,0.12760004
3/27/2007,0.299205075,0.256919783,0.225712682,0.201679381,0.183469764,0.16995767,0.160061893,0.152833964,0.147502889,0.143470031
3/28/2007,0.258459171,0.221932312,0.19497501,0.174214576,0.158484755,0.146812745,0.138264581,0.132020954,0.127415868,0.123932207
3/29/2007,0.266690398,0.229000258,0.201184438,0.179762841,0.163532067,0.151488335,0.142667935,0.136225466,0.13147372,0.127879113
3/30/2007,0.254099129,0.218188455,0.191685906,0.171275688,0.155811218,0.144336107,0.135932145,0.129793845,0.125266443,0.121841549
4/2/2007,0.259251911,0.222613018,0.195573033,0.174748924,0.158970856,0.147263046,0.138688663,0.132425886,0.127806675,0.124312329
4/3/2007,0.258617712,0.222068448,0.19509461,0.174321442,0.158581972,0.146902801,0.138349394,0.132101937,0.127494026,0.124008228
4/4/2007,0.255741687,0.219598878,0.19292501,0.172382855,0.15681842,0.145269131,0.136810843,0.130632864,0.126076196,0.122629163
4/5/2007,0.278770633,0.239373248,0.21029746,0.187905531,0.170939555,0.158350279,0.149130343,0.14239605,0.137429065,0.133671634
4/6/2007,0.299130703,0.256855922,0.225656577,0.20162925,0.18342416,0.169915424,0.160022108,0.152795975,0.147466225,0.143434369
4/9/2007,0.276802012,0.237682843,0.208812382,0.186578581,0.169732415,0.157232042,0.148077215,0.141390478,0.136458569,0.132727673
4/10/2007,0.269944866,0.231794786,0.203639526,0.181956517,0.165527677,0.153336973,0.144408935,0.137887848,0.133078116,0.129439644
4/11/2007,0.292318024,0.251006048,0.220517266,0.197037159,0.179246689,0.166045613,0.156377616,0.149316058,0.144107693,0.140167662
4/12/2007,0.294735873,0.253082193,0.22234123,0.198666912,0.180729291,0.167419026,0.157671062,0.150551095,0.14529965,0.141327031
4/13/2007,0.284126424,0.243972129,0.214337732,0.191515606,0.174223676,0.161392533,0.151995461,0.145131788,0.140069377,0.136239758
4/16/2007,0.247198184,0.212262789,0.186480008,0.166624101,0.151579623,0.140416158,0.132240435,0.126268842,0.121864397,0.118532519
4/17/2007,0.250025602,0.214690621,0.188612941,0.168529924,0.153313369,0.142022219,0.133752983,0.127713087,0.123258265,0.119888277
4/18/2007,0.229305125,0.196898475,0.172981941,0.154563273,0.140607766,0.130252352,0.122668416,0.117129067,0.113043432,0.109952725
4/19/2007,0.211904587,0.181957076,0.159855419,0.142834428,0.129937918,0.120368312,0.113359873,0.108240871,0.104465269,0.101609097
4/20/2007,0.221100311,0.18985321,0.166792439,0.149032812,0.135576651,0.125591765,0.118279192,0.112938047,0.108998601,0.106018484
4/23/2007,0.242689135,0.208390984,0.183078497,0.163584773,0.148814716,0.13785488,0.129828287,0.123965619,0.119641515,0.116370412
4/24/2007,0.232753512,0.199859517,0.175583316,0.15688766,0.142722285,0.132211142,0.124513155,0.118890503,0.114743426,0.111606241
4/25/2007,0.293842327,0.252314928,0.221667161,0.198064617,0.180181377,0.166911464,0.157193053,0.150094672,0.144859147,0.140898572
4/26/2007,0.30755665,0.264091068,0.232012897,0.207308765,0.188590872,0.174701621,0.164529628,0.157099949,0.15162007,0.147474645
4/27/2007,0.280101606,0.240516121,0.211301512,0.188802675,0.171755695,0.159106313,0.149842356,0.143075911,0.138085211,0.134309841
4/30/2007,0.279995891,0.240425345,0.211221762,0.188731417,0.171690871,0.159046263,0.149785803,0.143021912,0.138033096,0.13425915
5/1/2007,0.2933799,0.251917854,0.221318318,0.197752917,0.179897821,0.166648791,0.156945674,0.149858464,0.144631179,0.140676836
5/2/2007,0.287348373,0.246738735,0.216768288,0.193687362,0.176199345,0.163222699,0.153719066,0.14677756,0.141657741,0.137784695
5/3/2007,0.275576273,0.236630332,0.207887716,0.185752371,0.168980803,0.156535785,0.147421497,0.140764371,0.135854301,0.132139926
5/4/2007,0.261227783,0.224309649,0.19706358,0.176080761,0.160182442,0.148385401,0.139745669,0.133435161,0.128780745,0.125259767
5/7/2007,0.279354974,0.239875007,0.210738271,0.188299407,0.171297867,0.158682203,0.14944294,0.142694531,0.137717135,0.133951828
5/8/2007,0.280002371,0.24043091,0.211226651,0.188735785,0.171694845,0.159049944,0.14978927,0.143025222,0.13803629,0.134262258
5/9/2007,0.282757714,0.242796853,0.213305211,0.190593026,0.173384395,0.160615063,0.15126326,0.144432651,0.139394626,0.135583455
5/10/2007,0.289297774,0.248412636,0.218238866,0.195001357,0.177394699,0.164330018,0.154761912,0.147773314,0.142618762,0.13871944
5/11/2007,0.276468676,0.237396616,0.208560922,0.186353896,0.169528016,0.157042697,0.147898894,0.14122021,0.13629424,0.132567837
5/14/2007,0.297978229,0.255866322,0.22478718,0.200852424,0.182717474,0.169260783,0.159405583,0.152207291,0.146898075,0.142881754
5/15/2007,0.278820469,0.239416041,0.210335054,0.187939123,0.170970114,0.158378587,0.149157003,0.142421506,0.137453633,0.133695531
5/16/2007,0.228860616,0.196516786,0.172646615,0.154263651,0.140335197,0.129999857,0.122430622,0.116902011,0.112824296,0.109739581
5/17/2007,0.234687224,0.201519947,0.17704206,0.15819108,0.143908019,0.133309549,0.125547608,0.119878243,0.115696712,0.112533463
5/18/2007,0.229838327,0.197356322,0.173384175,0.154922678,0.140934721,0.130555227,0.122953656,0.117401426,0.113306291,0.110208398
5/21/2007,0.2371579,0.203641453,0.178905874,0.159856441,0.145423014,0.134712969,0.126869313,0.121140264,0.116914712,0.113718162
5/22/2007,0.230274325,0.197730702,0.173713081,0.155216562,0.14120207,0.130802887,0.123186896,0.117624134,0.11352123,0.11041746
5/23/2007,0.2062735,0.177121805,0.15560747,0.13903879,0.126484988,0.117169682,0.110347483,0.105364512,0.101689242,0.098908969
5/24/2007,0.197011704,0.169168936,0.148620607,0.13279587,0.120805741,0.111908697,0.105392819,0.100633586,0.097123337,0.094467901
5/25/2007,0.192730949,0.165493161,0.145391315,0.129910425,0.118180822,0.109477097,0.103102799,0.098446976,0.095013,0.092415261
5/29/2007,0.213593104,0.183406963,0.161129193,0.143972575,0.130973301,0.121327442,0.114263158,0.109103366,0.105297679,0.102418749
5/30/2007,0.194046253,0.166622579,0.146383547,0.130797006,0.118987354,0.11022423,0.10380643,0.099118833,0.095661422,0.093045955
5/31/2007,0.161200582,0.138418837,0.12160561,0.10865736,0.098846695,0.09156688,0.086235404,0.082341264,0.079469078,0.077296324
6/1/2007,0.177345969,0.15228247,0.133785279,0.119540169,0.108746896,0.100737956,0.094872494,0.090588328,0.087428473,0.085038102
6/4/2007,0.198511978,0.170457184,0.149752376,0.133807132,0.121725696,0.112760899,0.106195402,0.101399926,0.097862947,0.095187288
6/5/2007,0.204840641,0.175891445,0.154526558,0.138072971,0.125606373,0.116355774,0.109580965,0.104632607,0.100982867,0.098221907
6/6/2007,0.183471957,0.1575427,0.138406567,0.123669395,0.112503294,0.104217705,0.098149635,0.093717483,0.090448478,0.087975538
6/7/2007,0.19619537,0.168467971,0.148004786,0.13224562,0.120305173,0.111444994,0.104956116,0.100216603,0.096720899,0.094076465
6/8/2007,0.16445954,0.141217221,0.124064085,0.110854062,0.100845057,0.093418068,0.087978806,0.084005939,0.081075688,0.078859008
6/11/2007,0.160482638,0.137802357,0.121064011,0.108173429,0.098406459,0.091159066,0.085851334,0.081974538,0.079115145,0.076952067
6/12/2007,0.159848471,0.137257814,0.120585612,0.107745969,0.098017593,0.09079884,0.085512082,0.081650605,0.078802511,0.076647982
6/13/2007,0.165088837,0.141757583,0.12453881,0.111278241,0.101230936,0.093775528,0.088315453,0.084327384,0.08138592,0.079160758
6/14/2007,0.158773373,0.136334654,0.119774585,0.107021298,0.097358353,0.090188151,0.08493695,0.081101445,0.078272506,0.076132468
6/15/2007,0.173544663,0.149018385,0.13091767,0.116977896,0.10641597,0.098578697,0.092838958,0.08864662,0.085554495,0.08321536
6/18/2007,0.18078498,0.155235461,0.136379581,0.121858236,0.110855665,0.10269142,0.096712217,0.092344975,0.089123845,0.086687122
6/19/2007,0.190429917,0.163517323,0.143655475,0.128359412,0.116769851,0.10817004,0.101871845,0.097271609,0.093878631,0.091311907
6/20/2007,0.196463944,0.168698589,0.148207391,0.132426653,0.12046986,0.111597553,0.105099791,0.10035379,0.096853301,0.094205248
6/21/2007,0.190795877,0.163831564,0.143931546,0.128606088,0.116994254,0.108377917,0.102067618,0.097458541,0.094059043,0.091487387
6/22/2007,0.18396516,0.157966201,0.138778627,0.124001839,0.112805722,0.10449786,0.098413477,0.093969411,0.090691619,0.088212031
6/25/2007,0.196041145,0.168335542,0.147888442,0.132141664,0.120210603,0.11135739,0.104873612,0.100137824,0.096644869,0.094002514
6/26/2007,0.217365727,0.186646418,0.163975164,0.146515513,0.133286639,0.123470407,0.116281349,0.111030422,0.107157516,0.104227736
6/27/2007,0.216228839,0.185670201,0.163117525,0.145749193,0.13258951,0.12282462,0.115673163,0.110449699,0.10659705,0.103682594
6/28/2007,0.200109897,0.171829276,0.150957805,0.13488421,0.122705524,0.113668566,0.10705022,0.102216143,0.098650693,0.095953497
6/29/2007,0.220905965,0.18968633,0.166645829,0.148901813,0.135457479,0.125481371,0.118175225,0.112838775,0.108902792,0.105925294
7/2/2007,0.196119797,0.168403078,0.147947775,0.13219468,0.120258832,0.111402066,0.104915687,0.100178,0.096683643,0.094040228
7/3/2007,0.198511217,0.17045653,0.149751802,0.133806618,0.121725229,0.112760467,0.106194994,0.101399537,0.097862571,0.095186923
7/5/2007,0.205532246,0.176485309,0.155048287,0.138539147,0.126030458,0.116748626,0.109950944,0.104985879,0.101323816,0.098553535
7/6/2007,0.206774183,0.177551728,0.155985173,0.139376276,0.126792002,0.117454085,0.110615327,0.105620261,0.101936069,0.099149048
7/9/2007,0.190575985,0.163642748,0.143765665,0.12845787,0.116859418,0.108253011,0.101949985,0.097346221,0.09395064,0.091381948
7/10/2007,0.204158164,0.17530542,0.154011715,0.137612947,0.125187884,0.115968106,0.109215869,0.104283998,0.100646418,0.097894657
7/11/2007,0.212263415,0.182265192,0.160126109,0.143076296,0.130157948,0.120572137,0.113551831,0.10842416,0.104642165,0.101781157
7/12/2007,0.203913273,0.175095138,0.153826975,0.137447878,0.125037719,0.115829,0.109084863,0.104158908,0.100525691,0.097777231
7/13/2007,0.200557372,0.172213511,0.151295369,0.13518583,0.122979912,0.113922745,0.107289599,0.102444713,0.09887129,0.096168063
7/16/2007,0.203820788,0.175015723,0.153757207,0.137385538,0.124981008,0.115776466,0.109035387,0.104111666,0.100480097,0.097732884
7/17/2007,0.217825766,0.187041442,0.164322205,0.146825603,0.13356873,0.123731723,0.11652745,0.11126541,0.107384307,0.104448327
7/18/2007,0.212477496,0.182449018,0.160287607,0.143220598,0.130289221,0.120693742,0.113666355,0.108533513,0.104747704,0.10188381
7/19/2007,0.201471708,0.172998628,0.151985121,0.135802139,0.123540574,0.114442116,0.10777873,0.102911756,0.099322042,0.096606491
7/20/2007,0.209848279,0.180191376,0.158304192,0.141448372,0.128677009,0.119200266,0.112259837,0.107190509,0.103451545,0.10062309
7/23/2007,0.202885417,0.174212545,0.153051587,0.136755051,0.124407448,0.115245147,0.108535004,0.103633879,0.100018976,0.09728437
7/24/2007,0.232044857,0.199251013,0.175048725,0.156409991,0.142287744,0.131808604,0.124134055,0.118528522,0.114394071,0.111266438
7/25/2007,0.226547811,0.19453084,0.170901894,0.152704703,0.138917007,0.128686113,0.121193371,0.115720631,0.111684124,0.108630582
7/26/2007,0.228344661,0.196073749,0.172257391,0.153915871,0.140018818,0.129706779,0.122154608,0.116638461,0.112569939,0.109492179
7/27/2007,0.241398372,0.207282639,0.182104779,0.162714734,0.148023233,0.137121688,0.129137785,0.123306298,0.119005192,0.115751486
7/30/2007,0.24167583,0.207520884,0.182314085,0.162901754,0.148193367,0.137279292,0.129286212,0.123448023,0.119141973,0.115884528
7/31/2007,0.23903338,0.20525188,0.180320688,0.161120609,0.146573041,0.135778299,0.127872615,0.12209826,0.117839291,0.114617462
8/1/2007,0.252136694,0.216503362,0.190205494,0.169952907,0.154607871,0.143221384,0.134882326,0.128791433,0.124298997,0.120900554
8/2/2007,0.245649479,0.210932956,0.185311705,0.165580195,0.150629972,0.139536447,0.131411944,0.125477763,0.121100913,0.117789908
8/3/2007,0.264860091,0.227428619,0.199803701,0.178529121,0.16240974,0.150448664,0.141688798,0.135290544,0.13057141,0.127001474
8/6/2007,0.27783452,0.238569432,0.20959128,0.187274544,0.170365539,0.157818538,0.148629562,0.141917884,0.136967578,0.133222765
8/7/2007,0.249850974,0.214540673,0.188481206,0.168412216,0.153206289,0.141923025,0.133659564,0.127623887,0.123172177,0.119804542
8/8/2007,0.286136019,0.245697717,0.215853718,0.192870174,0.175455941,0.162534044,0.153070508,0.146158289,0.141060072,0.137203366
8/9/2007,0.312732278,0.268535248,0.235917259,0.210797401,0.191764519,0.177641536,0.167298367,0.15974366,0.154171564,0.149956379
8/10/2007,0.283744601,0.243644268,0.214049694,0.191258238,0.173989546,0.161175646,0.151791202,0.144936753,0.139881145,0.136056672
8/13/2007,0.295886659,0.254070344,0.223209353,0.1994426,0.181434942,0.168072708,0.158286683,0.151138917,0.145866968,0.141878837
8/14/2007,0.312864401,0.268648698,0.236016929,0.210886458,0.191845535,0.177716586,0.167369047,0.159811148,0.154236698,0.150019732
8/15/2007,0.384753043,0.330377646,0.290247888,0.259343046,0.235926981,0.218551542,0.20582639,0.196531869,0.189676547,0.184490624
8/16/2007,0.392772879,0.337264075,0.296297848,0.264748821,0.24084467,0.223107055,0.210116659,0.200628402,0.193630186,0.188336168
8/17/2007,0.412260948,0.353997984,0.31099915,0.277884767,0.252794572,0.234176877,0.220541941,0.210582908,0.203237465,0.197680775
8/20/2007,0.406976048,0.349459975,0.307012357,0.274322477,0.249553921,0.231174892,0.217714746,0.207883381,0.200632101,0.195146644
8/21/2007,0.39248221,0.337014485,0.296078574,0.264552895,0.240666434,0.222941946,0.209961163,0.200479928,0.193486891,0.188196791
8/22/2007,0.400291654,0.343720256,0.30196982,0.269816856,0.245455112,0.22737795,0.214138881,0.204468992,0.197336811,0.19194145
8/23/2007,0.389735066,0.334655582,0.294006199,0.262701181,0.238981911,0.221381484,0.208491559,0.199076686,0.192132597,0.186879524
8/24/2007,0.399340372,0.342903414,0.301252197,0.269175644,0.244871795,0.226837593,0.213629986,0.203983077,0.196867845,0.191485307
8/27/2007,0.416080293,0.357277558,0.313880366,0.280459199,0.255136559,0.236346382,0.222585126,0.212533829,0.205120335,0.199512166
8/28/2007,0.425500627,0.365366559,0.320986826,0.286808981,0.26091302,0.241697421,0.227624601,0.217345737,0.209764395,0.204029254
8/29/2007,0.492158552,0.422604023,0.371271866,0.3317398,0.301787038,0.279561169,0.263283735,0.251394607,0.242625591,0.235991996
8/30/2007,0.522335331,0.448516056,0.394036459,0.352080479,0.320291158,0.296702506,0.279427019,0.266808907,0.257502217,0.250461882
8/31/2007,0.52203145,0.44825512,0.393807218,0.351875647,0.320104821,0.296529892,0.279264455,0.266653684,0.257352409,0.25031617
9/4/2007,0.512333658,0.439927873,0.386491452,0.345338844,0.314158225,0.291021249,0.274076552,0.261700052,0.252571567,0.24566604
9/5/2007,0.515024563,0.442238485,0.388521402,0.34715265,0.315808263,0.292549766,0.275516071,0.263074567,0.253898136,0.246956339
9/6/2007,0.501772676,0.430859427,0.378524516,0.338220207,0.30768233,0.285022287,0.268426879,0.256305502,0.247365187,0.240602007
9/7/2007,0.502882505,0.431812409,0.379361743,0.338968288,0.308362867,0.285652704,0.26902059,0.256872403,0.247912313,0.241134174
9/10/2007,0.487225989,0.418368557,0.367550866,0.328415003,0.298762437,0.276759322,0.260645025,0.248875054,0.240193923,0.233626812
9/11/2007,0.462756901,0.397357574,0.34909201,0.311921598,0.28375822,0.262860129,0.247555112,0.236376243,0.22813109,0.221893786
9/12/2007,0.44196253,0.379501976,0.333405266,0.297905138,0.271007305,0.251048287,0.236431014,0.225754477,0.217879827,0.211922802
9/13/2007,0.427851846,0.367385492,0.322760526,0.288393822,0.262354766,0.243032986,0.228882403,0.21854674,0.210923506,0.205156673
9/14/2007,0.437919581,0.376030399,0.330355369,0.295179986,0.268528207,0.248751768,0.23426821,0.223689339,0.215886723,0.209984192
9/17/2007,0.419752737,0.360430993,0.316650765,0.282934612,0.257388467,0.238432443,0.224549727,0.214409714,0.206930786,0.201273117
9/18/2007,0.407637104,0.350027606,0.30751104,0.274768062,0.249959274,0.231550391,0.218068382,0.208221048,0.20095799,0.195463623
9/19/2007,0.425533808,0.365395051,0.321011857,0.286831347,0.260933366,0.241716269,0.227642352,0.217362685,0.209780753,0.204045164
9/20/2007,0.431069741,0.370148616,0.325188024,0.290562846,0.264327949,0.244860849,0.230603839,0.22019044,0.212509871,0.206699666
9/21/2007,0.436196094,0.374550485,0.329055214,0.294018268,0.26747138,0.247772775,0.233346218,0.222808981,0.215037074,0.209157773
9/24/2007,0.434993779,0.373518087,0.328148218,0.293207847,0.266734132,0.247089823,0.232703031,0.222194839,0.214444354,0.208581258
9/25/2007,0.436473551,0.37478873,0.329264521,0.294205288,0.267641515,0.247930379,0.233494646,0.222950707,0.215173856,0.209290815
9/26/2007,0.432164758,0.371088879,0.326014077,0.291300943,0.264999403,0.245482852,0.231189626,0.220749775,0.213049696,0.207224731
9/27/2007,0.429495883,0.368797184,0.324000746,0.289501987,0.263362874,0.243966849,0.229761892,0.219386514,0.211733987,0.205944995
9/28/2007,0.433023554,0.371826305,0.326661931,0.291879815,0.265526009,0.245970675,0.231649045,0.221188448,0.213473067,0.207636527
10/1/2007,0.45596002,0.391521265,0.343964616,0.307340156,0.279590436,0.258999292,0.243919072,0.232904396,0.224780346,0.218634655
10/2/2007,0.447874123,0.384578111,0.337864822,0.301889852,0.274632239,0.254406254,0.239593463,0.228774119,0.220794139,0.214757435
10/3/2007,0.445941241,0.382918395,0.336406705,0.300586991,0.273447014,0.253308318,0.238559454,0.227786803,0.219841262,0.21383061
10/4/2007,0.436586968,0.374886119,0.32935008,0.294281737,0.267711061,0.247994803,0.233555319,0.22300864,0.215229768,0.209345199
10/5/2007,0.427126997,0.366763082,0.322213719,0.287905237,0.261910295,0.242621249,0.22849464,0.218176487,0.210566168,0.204809105
10/9/2007,0.431143521,0.370211969,0.325243682,0.290612578,0.26437319,0.244902758,0.230643308,0.220228127,0.212546244,0.206735044
10/10/2007,0.463494668,0.397991075,0.349648562,0.31241889,0.284210612,0.263279203,0.247949785,0.236753094,0.228494795,0.222247548
10/11/2007,0.459570629,0.394621603,0.346688368,0.309773889,0.281804428,0.261050228,0.245850593,0.234748695,0.226560313,0.220365956
10/12/2007,0.455633379,0.391240786,0.343718206,0.307119983,0.279390142,0.258813749,0.243744332,0.232737547,0.224619317,0.218478029
10/15/2007,0.46362679,0.398104525,0.349748232,0.312507947,0.284291628,0.263354252,0.248020465,0.236820582,0.22855993,0.222310902
10/16/2007,0.477195771,0.409755864,0.359984325,0.321654128,0.292612001,0.27106185,0.255279288,0.243751618,0.235249201,0.228817282
10/17/2007,0.48619287,0.417481444,0.366771508,0.327718629,0.298128938,0.276172479,0.260092351,0.248347337,0.239684614,0.233131427
10/18/2007,0.494225918,0.424379218,0.372831434,0.33313331,0.303054728,0.280735497,0.264389687,0.252450618,0.243644767,0.236983306
10/19/2007,0.507993083,0.436200732,0.383217033,0.342413077,0.311496625,0.288555669,0.27175453,0.259482886,0.250431739,0.243584717
10/22/2007,0.482810534,0.414577118,0.36421996,0.325438763,0.296054921,0.274251208,0.258282946,0.246619639,0.238017181,0.231509584
10/23/2007,0.475147429,0.407997005,0.358439108,0.320273442,0.291355976,0.269898329,0.254183513,0.242705325,0.234239404,0.227835094
10/24/2007,0.462253195,0.396925054,0.348712027,0.311582074,0.283449352,0.262574008,0.24728565,0.23611895,0.227882771,0.221652257
10/25/2007,0.464314306,0.398694878,0.350266876,0.312971368,0.284713206,0.263744782,0.248388256,0.237171765,0.228898863,0.222640568
10/26/2007,0.455818829,0.391400028,0.343858105,0.307244986,0.279503859,0.258919091,0.24384354,0.232832275,0.224710741,0.218566953
10/29/2007,0.461949313,0.396664118,0.348482786,0.311377243,0.283263015,0.262401394,0.247123087,0.235963727,0.227732963,0.221506545
10/30/2007,0.460667725,0.395563651,0.347515989,0.310513387,0.282477157,0.261673412,0.246437492,0.235309091,0.227101162,0.220892018
10/31/2007,0.431339076,0.370379887,0.325391204,0.290744392,0.264493102,0.245013839,0.230747922,0.220328017,0.212642649,0.206828813
11/1/2007,0.420491819,0.361065623,0.317208309,0.283432791,0.257841665,0.238852264,0.224945104,0.214787237,0.20729514,0.20162751
11/2/2007,0.447524082,0.38427754,0.33760076,0.301653906,0.274417598,0.25420742,0.239406206,0.228595318,0.220621575,0.214589589
11/5/2007,0.449439859,0.385922569,0.339045973,0.302945237,0.275592334,0.25529564,0.240431065,0.229573897,0.22156602,0.215508211
11/6/2007,0.455068277,0.390755548,0.343291908,0.306739076,0.279043628,0.258492754,0.243442027,0.232448894,0.224340732,0.21820706
11/7/2007,0.449147555,0.385671575,0.338825467,0.302748209,0.275413096,0.255129602,0.240274695,0.229424589,0.221421919,0.215368051
11/8/2007,0.446082313,0.38303953,0.336513126,0.300682081,0.273533518,0.253388451,0.238634922,0.227858863,0.219910808,0.213898255
11/9/2007,0.45393039,0.389778473,0.342433515,0.305972082,0.278345886,0.257846399,0.242833306,0.231867661,0.223779773,0.217661439
11/13/2007,0.468159983,0.401997063,0.353167958,0.315563549,0.28707134,0.265929245,0.250445529,0.239136138,0.230794715,0.224484586
11/14/2007,0.450451394,0.386791148,0.339809049,0.303627063,0.276212598,0.255870223,0.240972193,0.230090589,0.222064689,0.215993246
11/15/2007,0.459898153,0.39490284,0.346935443,0.309994657,0.282005262,0.261236272,0.246025804,0.234915994,0.226721776,0.220523005
11/16/2007,0.435917919,0.374311623,0.328845366,0.293830764,0.267300806,0.247614763,0.233197406,0.22266689,0.214899939,0.209024387
11/19/2007,0.468420054,0.402220379,0.353364149,0.31573885,0.287230813,0.266076974,0.250584656,0.239268982,0.230922925,0.224609291
11/20/2007,0.469609157,0.403241432,0.354261177,0.316540366,0.287959959,0.26675242,0.251220775,0.239876375,0.231509132,0.22517947
11/21/2007,0.469128407,0.402828624,0.353898511,0.316216316,0.287665168,0.26647934,0.250963594,0.239630808,0.231272131,0.224948949
11/23/2007,0.437696464,0.375838814,0.330187055,0.295029593,0.268391393,0.248625031,0.234148851,0.22357537,0.21577673,0.209877206
11/26/2007,0.456920288,0.392345822,0.344689018,0.307987425,0.280179263,0.259544753,0.244432774,0.2333949,0.225253741,0.219095107
11/27/2007,0.461755971,0.396498101,0.348336934,0.31124692,0.283144459,0.26229157,0.247019657,0.235864968,0.227637648,0.221413836
11/28/2007,0.423801783,0.363907805,0.319705262,0.285663874,0.259871304,0.240732425,0.226715793,0.216477967,0.208926895,0.203214651
11/29/2007,0.427844731,0.367379382,0.322755159,0.288389027,0.262350403,0.243028944,0.228878597,0.218543105,0.210919998,0.205153261
11/30/2007,0.491884508,0.422368709,0.371065134,0.331555081,0.301618997,0.279405504,0.263137133,0.251254626,0.242490492,0.23586059
12/3/2007,0.528099286,0.453465417,0.398384639,0.355965676,0.323825562,0.29997661,0.282510487,0.269753135,0.260343747,0.253225721
12/4/2007,0.502401459,0.431399347,0.378998854,0.338644039,0.308067894,0.285379455,0.268763251,0.256626685,0.247675166,0.240903511
12/5/2007,0.498625726,0.428157221,0.376150537,0.336099003,0.305752649,0.283234722,0.266743396,0.25469804,0.245813795,0.239093031
12/6/2007,0.469889081,0.403481796,0.354472345,0.316729049,0.288131607,0.266911426,0.251370522,0.240019361,0.23164713,0.225313695
12/7/2007,0.426447203,0.36617936,0.321700899,0.287447022,0.261493451,0.242235105,0.228130979,0.217829248,0.210231041,0.204483141
12/10/2007,0.406139974,0.34874206,0.306381644,0.273758921,0.249041248,0.230699976,0.217267482,0.207456314,0.200219931,0.194745743
12/11/2007,0.438192893,0.376265085,0.330561549,0.295364212,0.268695799,0.248907018,0.23441442,0.223828947,0.216021462,0.210115246
12/12/2007,0.456175869,0.39170661,0.344127448,0.307485649,0.279722793,0.259121901,0.244034542,0.233014652,0.224886756,0.218738155
12/13/2007,0.445658918,0.382675971,0.336193728,0.300396691,0.273273896,0.253147949,0.238408424,0.227642593,0.219702082,0.213695235
12/14/2007,0.414002367,0.355493296,0.312312832,0.279058572,0.253862394,0.235166056,0.221473525,0.211472425,0.204095954,0.198515792
12/17/2007,0.431085806,0.370162411,0.325200143,0.290573675,0.2643378,0.244869974,0.230612433,0.220198646,0.212517792,0.20670737
12/18/2007,0.450864545,0.38714591,0.34012072,0.303905547,0.276465938,0.256104905,0.241193211,0.230301627,0.222268365,0.216191354
12/19/2007,0.442964826,0.380362622,0.334161373,0.298580736,0.271621904,0.251617622,0.236967199,0.22626645,0.218373941,0.212403407
12/20/2007,0.424890467,0.364842631,0.320526538,0.286397703,0.260538876,0.241350832,0.227298192,0.217034067,0.209463597,0.20373668
12/21/2007,0.384474194,0.330138206,0.290037531,0.259155087,0.235755993,0.218393147,0.205677218,0.196389433,0.189539079,0.184356915
